,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore,DK2-onshore
2024-07-03 19:00:00,115.198715,310.0053,311.0577,364.0828,379.33862,404.8499,405.24698,417.3269,435.3467,430.89047,502.25003,543.81903,565.38873,647.5492,746.27606,63.473694,382.52316,493.7877,544.6433,514.47156,521.5821,542.13947,603.6035,573.7628,652.39777,559.73755,696.5294,735.99664,874.8492,1419.7123,83.52243,174.72415,211.6522,268.10263,275.51727,301.78928,319.05948,332.08447,348.86374,396.36728,419.5889,469.23196,584.0441,709.3182,45.91383,114.21705,119.283424,123.49794,124.84099,149.8914,194.45575,179.48022,187.4929,197.2865,214.0239,226.97682,250.08888,257.0479,296.0608,334.43753
2024-07-03 20:00:00,112.4501,305.7837,307.90912,359.83154,375.5194,401.04892,401.38342,413.70416,430.7925,427.24075,497.6936,539.30804,560.49646,642.5492,741.95355,0.0,323.67566,420.67538,473.29633,451.88528,453.30695,470.80136,534.7523,503.60056,578.8448,485.438,616.55707,655.5709,779.78815,1294.5037,75.66099,162.41591,199.06262,252.86145,258.3912,284.80603,302.6422,314.20276,332.19647,379.6052,400.67303,449.65027,559.176,685.11584,40.25785,103.044174,109.59061,111.916916,112.605515,137.59755,181.767,167.86597,175.54193,185.49568,201.22917,211.04985,234.55273,239.48184,279.75476,321.10342
2024-07-03 21:00:00,125.344185,323.48645,324.2887,376.8379,392.23315,418.28754,418.50772,431.7905,448.8243,447.0213,516.46735,559.3089,581.09045,663.21344,760.66693,0.0,288.27972,377.0012,430.4296,413.74652,410.56134,428.20563,492.72806,464.059,535.1697,439.5335,566.6362,604.3886,721.0613,1215.356,75.49464,160.97034,198.78392,252.15,257.33246,283.37616,301.35034,313.24515,330.1579,376.71576,398.13623,447.33572,556.2019,682.49835,38.712646,98.89511,106.38174,107.66674,107.69985,132.93709,176.91165,163.043,170.9411,181.22955,195.86989,203.96631,227.67451,231.39958,272.80353,315.229
2024-07-03 22:00:00,162.92831,371.7823,369.4404,423.77298,436.68994,464.6735,465.1926,480.96533,497.95404,500.81216,566.7701,611.29596,635.6257,717.3846,807.456,0.0,279.2627,366.14258,418.2278,401.96033,397.45496,417.43576,480.04575,453.4366,522.8478,425.5036,551.78503,584.6494,701.0305,1188.1641,89.10177,182.60425,223.53893,282.4924,289.146,315.28043,334.12564,347.06,364.0981,411.00348,439.21698,487.024,603.8643,728.7655,40.326057,100.62244,108.18209,109.61745,109.19702,134.93819,178.93271,164.37044,172.69336,183.04692,197.01837,204.69714,228.73972,231.83229,274.2918,316.0824
2024-07-03 23:00:00,233.6206,455.622,448.3139,504.95477,511.7633,543.35236,544.40424,563.5345,580.5394,590.8357,648.6643,694.3048,722.945,799.20557,874.18414,0.0,296.57672,387.38123,437.57578,418.1855,415.29602,437.72485,497.08463,472.99496,542.07477,443.99112,572.73804,600.51764,721.26,1216.1858,104.40149,212.36412,254.40796,322.01733,329.27798,357.83554,375.7531,390.5501,411.23825,458.78265,496.79803,540.1104,666.4313,787.9277,42.885983,104.285995,111.51469,113.536865,112.88892,138.94691,183.19218,167.76447,176.44069,186.80644,200.49045,208.34535,232.54822,235.484,278.71255,319.3462
2024-07-04 00:00:00,228.7077,452.7164,445.2932,500.4022,507.93207,538.72815,541.9374,559.2737,578.5356,585.4456,643.17615,689.2605,717.3924,794.04266,869.078,0.0,292.00668,384.3793,432.45224,411.39557,411.45438,435.4761,489.53268,467.11752,533.58453,440.00662,566.0101,590.1758,709.3987,1201.4486,130.17166,320.27396,353.40915,453.26877,465.54947,501.23392,508.53546,537.58026,566.67676,610.42865,683.71216,703.8666,846.19366,949.79285,64.52271,138.18634,142.14915,148.00136,148.06853,176.2083,218.5635,201.9453,211.84235,222.5218,235.21494,253.51135,274.03418,279.83035,322.89307,353.2734
2024-07-04 01:00:00,292.1115,521.5242,512.55493,567.24475,569.70935,604.17334,607.0886,625.6625,644.6672,656.76306,706.5564,752.1756,782.5381,852.81366,914.4389,0.0,314.7777,412.6681,457.4954,432.58633,435.5995,460.9219,512.98224,489.33392,557.0657,465.3363,593.06915,611.18494,737.85034,1239.9742,123.10124,362.2044,390.38504,502.99316,514.43396,552.02264,552.7461,583.67596,616.0937,658.1452,734.5406,754.22095,892.18567,990.09515,67.78181,144.00725,147.36894,153.67566,154.03893,182.45297,224.74908,207.87659,218.1291,228.41675,241.42308,260.87283,281.80258,287.72147,330.83844,359.8208
2024-07-04 02:00:00,386.96536,616.2217,609.217,660.4424,657.4176,694.79456,696.8027,715.1452,732.3752,751.944,789.149,831.84546,862.8544,920.67346,963.4681,12.035923,380.49158,492.6241,535.75165,502.61334,509.3358,536.9849,588.49506,563.5975,635.45483,544.23175,679.4479,693.62286,833.44354,1370.4414,123.22919,350.6731,377.38998,485.19614,492.9417,531.2522,527.8681,552.7856,584.17566,627.8729,691.8771,725.40216,863.56256,964.1235,60.26098,131.35268,135.77757,140.503,140.45917,168.53163,210.84425,194.64304,204.26497,214.5775,227.61018,243.95125,265.49158,270.12457,313.50107,345.89163
2024-07-04 03:00:00,468.4295,693.469,691.8298,737.33966,732.55695,768.82556,770.2768,785.98944,801.24756,825.88934,852.3942,890.9557,919.8308,966.57336,994.90955,158.25899,494.17883,629.4703,676.2064,632.52905,639.5026,670.736,728.4926,708.0855,784.4555,687.30634,837.8789,854.3353,1014.0064,1610.7153,122.59976,322.97992,352.00604,448.66113,455.8223,491.5284,489.28952,508.0343,533.9685,579.59033,630.4126,677.1223,813.451,920.89825,55.29698,120.72688,126.55855,129.68642,129.04358,157.00008,198.88905,183.84009,192.61267,203.24733,215.62686,229.09818,250.54854,253.37762,298.19812,333.2538
2024-07-04 04:00:00,532.1788,753.0525,758.21216,797.1775,792.1878,825.68787,826.6201,838.5673,851.993,879.68774,897.7242,932.8436,957.7525,995.81885,1013.8478,356.35324,645.5513,811.9401,867.4753,823.12836,829.9462,862.6402,925.60034,923.4096,997.3861,896.22406,1064.4539,1087.5754,1265.6266,1938.5146,119.82553,296.2512,327.23383,414.71304,424.02164,455.8124,457.75146,473.45422,493.81818,538.8475,582.3244,635.9555,769.08954,881.5514,56.095695,119.36607,125.631,128.31021,127.40207,155.61263,196.87741,182.44647,190.86674,201.56593,213.235,226.24962,247.3493,248.79625,295.28473,330.42126
2024-07-04 05:00:00,592.37775,810.6679,823.821,853.9676,850.23456,878.9032,880.04736,887.0626,898.5297,928.1064,937.382,969.3802,989.35376,1019.0999,1028.0709,574.536,808.8466,1005.27203,1073.5042,1055.9172,1074.7661,1098.737,1155.0149,1188.0126,1241.632,1157.4437,1330.7053,1362.9861,1542.5317,2283.1975,119.50936,299.14337,328.24142,416.89264,427.98032,458.19183,460.68384,477.44022,497.0756,540.202,585.6307,638.1786,770.99225,881.7212,60.87681,125.56257,131.37976,134.66666,133.82057,162.48473,203.14272,188.7168,197.24405,207.83415,219.21089,233.75342,254.38431,255.47446,303.0371,336.17783
2024-07-04 06:00:00,653.71796,873.49615,896.90607,913.4796,912.3763,933.225,935.513,935.8708,945.0591,975.28455,973.8116,1003.5257,1016.9495,1038.639,1038.4315,770.2877,967.94324,1182.3802,1266.5359,1292.4122,1339.9297,1348.2006,1393.3864,1453.24,1478.3762,1435.8912,1598.4321,1632.7279,1787.5409,2561.2693,121.68126,334.33215,358.43304,458.78705,470.12686,503.04584,501.94684,523.6705,548.616,590.1926,645.84344,689.13354,825.1333,928.29694,69.09918,140.18323,144.28165,149.48434,149.50868,178.29117,218.74942,203.59874,212.96782,223.21275,235.12251,253.84715,273.9113,276.68146,323.16852,352.49588
2024-07-04 07:00:00,684.5824,907.5577,935.36676,944.62616,944.62964,961.1021,963.2364,961.0319,968.73895,998.4559,990.9376,1019.64874,1030.6803,1048.1722,1043.3363,894.0342,1080.4136,1299.0499,1396.4744,1451.2,1525.5776,1523.2465,1566.2157,1634.8507,1642.3713,1630.9921,1784.0656,1816.4137,1945.0557,2716.6274,110.76694,397.42975,419.80362,539.67944,551.6672,587.1659,582.9432,615.6906,646.67065,685.62805,757.9606,781.3094,913.1937,1007.54584,85.29087,169.8342,171.39667,179.29951,181.72804,209.67085,250.77422,235.29437,245.91502,255.81866,269.1912,295.14572,313.82275,321.05365,364.4684,387.30414
2024-07-04 08:00:00,690.47217,914.647,942.68964,950.9848,951.0828,966.5658,968.3567,965.94037,973.65894,1002.97095,994.2114,1022.96405,1033.6963,1050.1002,1044.5548,917.7977,1101.7063,1319.7845,1419.2443,1478.3414,1560.0742,1553.7181,1599.8234,1671.3438,1673.6161,1670.2426,1818.715,1855.2885,1980.7961,2745.929,57.517014,484.1823,517.13055,655.65546,670.189,700.56506,700.14404,744.2452,767.67554,800.411,874.5077,887.2832,983.2617,1082.8018,118.809105,226.07188,227.02937,236.21579,244.95854,268.8929,311.57224,300.75327,312.86453,321.37903,336.48184,373.68985,392.90332,405.49716,444.022,458.47012
2024-07-04 09:00:00,719.91516,949.9682,982.2943,982.0798,982.1816,993.5651,994.3902,990.57166,995.1524,1024.9955,1008.9186,1037.0582,1046.6831,1060.0186,1048.8754,890.8879,1072.4015,1288.502,1383.5879,1437.2643,1514.2356,1509.068,1556.1697,1630.1234,1633.8225,1623.9562,1772.3574,1814.7163,1951.2744,2716.021,-6.3366666,566.049,621.0422,765.83606,777.81445,797.66797,802.76715,849.056,856.7788,889.6323,938.68,957.6171,999.9228,1120.8447,178.65388,302.0467,311.07275,316.9345,334.29263,352.1324,395.2938,395.3227,408.8512,416.30875,429.3722,476.57974,498.1567,510.77594,549.1406,556.77985
2024-07-04 10:00:00,751.6298,992.81213,1028.1478,1016.5025,1015.8631,1024.0018,1021.3034,1018.4317,1017.4467,1048.739,1021.4382,1050.0352,1062.0315,1072.0448,1053.6934,897.3801,1079.9313,1295.0948,1390.9082,1445.3865,1526.3828,1520.2161,1566.4716,1639.0381,1642.7952,1637.4183,1783.3983,1826.7516,1962.6843,2727.4875,-6.3366666,645.83905,723.61646,864.99835,852.70374,881.3114,878.9197,916.37115,920.9232,956.87555,968.35394,990.7835,996.5241,1142.344,240.83151,363.9508,384.65237,385.6211,408.51743,424.63434,465.17966,473.16867,487.43192,497.16504,506.14716,556.5517,577.58167,586.4889,630.13635,634.66235
2024-07-04 11:00:00,764.8713,1013.8392,1048.5857,1031.3446,1030.3765,1037.5376,1031.8773,1030.9788,1026.6285,1059.0371,1024.9243,1054.5004,1070.0663,1078.1932,1056.4126,956.44257,1143.9708,1359.5634,1463.2455,1530.3999,1627.0021,1615.3739,1662.4271,1731.5547,1729.8933,1744.6675,1883.597,1924.6697,2040.9073,2799.116,-6.3366666,706.8287,787.2073,924.456,889.33606,941.50555,924.7092,948.0823,958.23425,990.2507,978.17926,1003.0687,992.80896,1154.7122,265.50296,386.94617,411.90558,410.63464,435.8251,452.10852,491.03165,500.87265,516.4116,527.72095,534.8957,584.93134,605.3802,611.5653,658.16925,662.7437
2024-07-04 12:00:00,760.37665,1008.2104,1043.1439,1027.3291,1026.0585,1033.1726,1028.4893,1026.7727,1023.63617,1056.3126,1023.0395,1053.2365,1067.721,1076.55,1055.5809,1069.0455,1275.808,1493.4429,1616.0299,1697.7993,1821.7524,1803.39,1855.8555,1908.243,1903.459,1948.9191,2080.8691,2113.011,2181.893,2917.201,-6.3366666,720.4269,799.6413,936.00354,897.5096,954.56036,934.7205,953.75116,964.8607,995.99615,978.94434,1006.8278,991.03815,1156.687,236.11629,362.88672,382.1488,382.1213,406.66757,422.2334,462.65576,469.88885,487.71155,495.91467,504.93176,553.62335,577.8265,583.1313,629.0635,633.7892
2024-07-04 13:00:00,735.49615,973.35004,1007.21387,1001.983,999.4267,1009.13666,1008.30176,1005.0146,1007.3348,1038.378,1015.0652,1044.9901,1055.1482,1066.8153,1051.6362,1203.4596,1438.1475,1668.4607,1811.2694,1897.6451,2051.5474,2028.5736,2087.2927,2116.7805,2115.8777,2178.684,2309.716,2330.3074,2341.815,3032.4624,-6.3366666,715.8965,793.94135,930.8212,891.8887,948.42316,927.2277,946.3089,957.67944,991.9684,973.46124,1003.8403,989.6895,1153.8177,196.88928,326.62146,338.58887,341.6584,363.3199,379.3305,421.92896,425.05246,443.58017,449.0714,460.22943,507.01324,534.3012,540.4651,583.91125,590.0557
2024-07-04 14:00:00,717.1347,949.2672,980.69696,982.71875,979.74963,991.93506,992.3484,989.2915,994.6528,1024.7776,1008.0223,1037.6864,1047.2621,1060.4583,1049.3102,1309.0421,1563.8627,1816.9225,1970.4,2050.814,2224.9734,2199.1018,2260.3022,2274.907,2278.515,2340.9111,2474.964,2488.2444,2459.7178,3105.2297,-6.3366666,696.7918,775.0693,913.4471,880.60474,929.18304,911.5395,934.88403,944.40094,982.0508,968.50775,999.93146,989.5348,1149.086,198.43494,328.41806,340.94458,343.85922,366.27573,381.5699,423.99747,429.57126,446.9847,452.37466,463.148,510.62518,538.33093,543.8945,587.7182,594.16943
2024-07-04 15:00:00,726.09375,961.1956,993.5701,992.6404,989.2598,1000.35284,1000.1193,997.01776,1001.27203,1031.7286,1011.9822,1041.8635,1051.6042,1064.1362,1050.7183,1356.7158,1621.3741,1888.1409,2044.0178,2119.8728,2301.3704,2273.0735,2336.7693,2347.0593,2351.0278,2409.549,2545.5588,2558.4785,2514.1523,3134.4585,-6.3366666,653.18713,731.8644,872.78687,860.3783,889.0679,885.2565,918.5344,921.9797,961.31287,966.7968,996.7758,992.1371,1142.7197,239.1631,366.56378,386.79373,386.05756,412.21695,426.5119,466.36142,478.23047,494.75858,502.70682,510.6504,560.0122,585.4378,588.2257,636.3896,641.3701
2024-07-04 16:00:00,739.65686,981.25824,1014.88684,1008.144,1004.36273,1013.34955,1011.9829,1009.07733,1011.04376,1042.7181,1016.7503,1047.5743,1058.576,1070.2153,1052.9596,1347.6193,1615.8782,1877.5056,2032.6956,2112.0198,2289.3113,2259.5725,2328.343,2340.0884,2341.8782,2400.543,2537.8452,2554.716,2511.7598,3131.8618,-6.3366666,651.97015,733.603,874.7041,865.9646,892.4056,893.1528,928.3502,930.1148,965.61786,975.1577,1002.0831,994.9996,1147.1215,272.20404,395.51245,421.6265,418.33777,446.63586,461.56403,499.22028,513.71436,530.5652,541.15436,547.4987,596.10443,619.1425,619.87915,671.37823,676.2621
2024-07-04 17:00:00,746.17957,992.6372,1026.505,1016.08185,1012.0606,1019.7795,1017.74567,1015.3194,1015.868,1048.5784,1018.28864,1050.0779,1062.4817,1073.9419,1054.2863,1301.2228,1566.4197,1811.6614,1963.9742,2051.588,2217.631,2188.3137,2261.3389,2278.9873,2278.957,2339.5977,2475.8176,2500.0886,2471.1086,3107.1265,-6.3366666,678.2848,760.8015,901.077,882.32855,919.1902,913.4904,944.22577,948.48865,979.88043,980.1498,1007.3814,994.7325,1152.822,280.483,402.45816,430.10046,426.2706,454.91388,470.1356,507.4244,522.154,539.44226,550.5935,556.6334,604.6239,627.2603,627.3679,679.5732,684.75476
2024-07-04 18:00:00,748.2789,997.01,1030.8691,1018.862,1014.7751,1021.9731,1019.7485,1017.4747,1017.591,1050.731,1018.50726,1050.8848,1063.9722,1075.2991,1054.6862,1213.6533,1462.4006,1685.1748,1830.0646,1925.8286,2072.7378,2046.0757,2119.7346,2152.216,2149.734,2209.4282,2342.4165,2379.8462,2381.8425,3049.175,-6.3366666,699.55145,781.5704,920.3476,895.42786,940.45703,930.22473,956.071,961.7915,990.13837,984.0234,1012.12396,993.7572,1157.2412,266.24988,390.8188,415.91586,412.5997,440.79446,455.56186,493.75894,507.29932,524.751,534.44934,541.3661,589.72705,613.98346,614.58984,665.5037,670.7432
2024-07-04 19:00:00,748.7113,997.1843,1031.0989,1018.9233,1015.1672,1022.2066,1020.008,1017.80975,1017.7725,1050.8068,1018.7398,1050.8854,1063.8939,1075.3281,1054.7869,1061.8687,1265.713,1469.718,1595.4972,1687.5702,1799.78,1783.8405,1845.6567,1910.1813,1905.4415,1940.8844,2075.3425,2132.9219,2199.2485,2915.0193,-6.3366666,711.262,791.9243,929.8568,900.64264,950.7557,936.7875,959.00116,966.1147,994.2094,983.20984,1013.4211,992.1901,1158.2307,230.61577,359.0233,378.47476,377.70834,403.67532,417.58002,458.40524,469.69406,486.99307,492.94962,502.3951,550.72705,578.929,580.92426,628.338,634.66785
2024-07-04 20:00:00,748.1611,995.905,1029.7552,1018.0546,1014.4783,1021.50055,1019.40594,1017.205,1017.31195,1050.1761,1018.74994,1050.6365,1063.4188,1074.9985,1054.7543,888.1345,1045.1625,1247.6888,1348.7952,1405.6257,1478.732,1483.4215,1525.7916,1614.5863,1620.6893,1601.0984,1747.1073,1821.4188,1959.0245,2705.2373,-6.3366666,712.8483,792.46313,930.4747,898.82495,950.5843,934.3899,955.2691,963.64264,993.4526,979.7708,1011.748,990.97925,1156.7317,186.04308,316.39734,329.4059,332.18857,355.0877,368.40662,412.64203,420.90292,437.44073,439.7752,453.00104,499.1746,531.7763,535.84125,578.3313,588.24023
2024-07-04 21:00:00,744.8946,992.0489,1025.478,1015.1995,1011.05396,1018.4737,1016.7996,1014.7255,1015.49725,1048.3175,1017.6064,1049.6979,1062.3021,1074.2032,1054.5339,750.14996,899.61884,1099.955,1185.1464,1202.963,1250.7743,1272.0825,1307.2035,1390.167,1416.2367,1351.7367,1509.9956,1587.5461,1764.2709,2509.6177,-6.3366666,709.18445,788.146,926.2876,893.5016,945.11383,927.4966,948.196,957.4398,990.417,975.15204,1008.4487,989.8572,1154.3591,154.43465,283.37115,292.49103,297.95004,318.00894,331.67267,378.15594,383.31802,398.84448,399.74393,416.0171,459.15784,493.76056,499.9294,538.8396,552.2973
2024-07-04 22:00:00,741.2847,988.04456,1021.1508,1012.342,1007.104,1015.4445,1014.1536,1012.12585,1013.5939,1046.405,1016.2869,1048.8182,1061.2655,1073.2478,1053.999,680.40265,839.08044,1036.0923,1114.3334,1113.8751,1153.5779,1180.8103,1215.876,1286.361,1324.4485,1245.5835,1406.6183,1481.567,1669.9371,2407.9766,-6.3366666,690.0898,770.60254,909.8596,884.2291,926.5003,914.68414,939.39325,946.7247,982.6936,973.3185,1006.0058,990.23035,1150.7327,142.68155,269.79987,277.51108,284.17783,302.5368,317.01437,364.1656,367.25122,382.12186,383.19666,400.34695,442.0699,476.5627,484.0008,521.693,536.3111
